0,0.47200,0.00074,04:36:45.1278
1,0.52500,1.00000,04:38:08.3844
2,0.49150,1.00000,04:39:27.0064
3,0.51750,0.99852,04:40:47.6871
4,0.51950,0.31875,04:42:07.1599
5,0.46200,0.16531,04:43:17.6854
6,0.43050,0.08970,04:44:42.5881
7,0.35750,0.07709,04:46:06.3410
8,0.30750,0.05486,04:47:20.3568
9,0.31750,0.06672,04:48:28.1576
10,0.23300,0.13788,04:49:40.0725
11,0.24850,0.07413,04:50:35.7019
12,0.24950,0.06079,04:51:38.9121
13,0.18750,0.04299,04:52:40.4600
14,0.13300,0.08006,04:53:36.2830
15,0.14350,0.20460,04:54:24.8253
16,0.12400,0.04151,04:55:22.5098
17,0.11150,0.04374,04:56:17.0388
18,0.12000,0.04225,04:56:58.9842
19,0.10250,0.07116,04:57:46.7081
20,0.11800,0.05411,04:58:25.5117
21,0.10700,0.04893,04:59:10.3029
22,0.16450,0.15864,05:00:04.0142
23,0.10400,0.06227,05:00:55.3831
24,0.15900,0.08525,05:01:48.2403
25,0.15800,0.16679,05:02:40.2576
26,0.10300,0.04596,05:03:31.8425
27,0.09200,0.04374,05:04:24.9034
28,0.09350,0.04670,05:05:06.0449
29,0.08950,0.06968,05:05:58.6977
30,0.08400,0.06894,05:06:46.4947
31,0.08600,0.11193,05:07:30.5588
32,0.09050,0.09266,05:08:10.4379
33,0.09650,0.14455,05:08:55.4808
34,0.09150,0.03410,05:09:37.1052
35,0.13550,0.26983,05:10:27.5455
36,0.10050,0.04077,05:11:11.3943
37,0.08050,0.03484,05:11:53.1630
38,0.07600,0.03632,05:12:34.8401
39,0.07800,0.04596,05:13:11.6229
40,0.11300,0.08228,05:13:57.2295
41,0.15500,0.14085,05:14:50.0690
42,0.09100,0.01705,05:15:46.2671
43,0.08700,0.03336,05:16:20.7398
44,0.08150,0.04077,05:17:08.6656
45,0.08050,0.05930,05:17:52.9265
46,0.09550,0.03484,05:18:41.0545
47,0.09000,0.04151,05:19:29.4093
48,0.08600,0.08821,05:20:12.4041
49,0.08500,0.03410,05:20:55.2162
50,0.09950,0.04299,05:21:43.6766
51,0.08000,0.02743,05:22:24.6155
52,0.10100,0.05486,05:23:18.7881
53,0.11800,0.01927,05:24:05.0564
54,0.08550,0.02595,05:24:50.2103
55,0.07100,0.03113,05:25:33.4336
56,0.09750,0.03706,05:26:13.3655
57,0.14150,0.03855,05:27:12.8389
58,0.11700,0.02520,05:28:12.7646
59,0.13550,0.04893,05:29:02.6894
60,0.10900,0.10007,05:29:42.4120
61,0.11500,0.08451,05:30:32.3295
62,0.07400,0.02224,05:31:14.3921
63,0.07450,0.02150,05:32:07.7902
64,0.07050,0.04522,05:32:46.4776
65,0.08450,0.06968,05:33:24.8655
66,0.07300,0.04967,05:34:08.2863
67,0.09250,0.12231,05:34:51.3710
68,0.11300,0.01927,05:37:05.3830
69,0.11850,0.03039,05:37:50.5562
70,0.07100,0.04003,05:38:32.8157
71,0.13050,0.15789,05:39:14.9729
72,0.19750,0.16383,05:40:01.5798
73,0.17100,0.10675,05:41:10.0789
74,0.09600,0.02224,05:42:04.2993
75,0.08050,0.01705,05:42:58.9634
76,0.07150,0.03781,05:43:45.3152
77,0.07200,0.05189,05:44:24.2573
78,0.07100,0.03781,05:45:17.2701
79,0.07550,0.03484,05:46:01.4226
80,0.07750,0.05560,05:46:43.5658
81,0.07550,0.04225,05:47:20.1657
82,0.06750,0.04374,05:47:57.0209
83,0.07050,0.03706,05:48:53.0212
84,0.07250,0.06301,05:49:34.7718
85,0.07350,0.02965,05:50:13.3099
86,0.06650,0.02520,05:50:52.3547
87,0.06900,0.02669,05:51:36.3187
88,0.06850,0.03410,05:52:13.7807
89,0.07600,0.03706,05:52:59.8593
90,0.07500,0.06153,05:53:43.0165
91,0.07450,0.04967,05:54:19.9164
92,0.08500,0.04522,05:54:58.5636
93,0.08200,0.05337,05:55:43.3996
94,0.07850,0.03410,05:56:26.5680
95,0.12050,0.24833,05:57:06.6030
96,0.08350,0.01260,05:57:53.9762
97,0.08200,0.09340,05:58:28.2437
98,0.07550,0.01483,05:59:10.3866
99,0.07550,0.02446,05:59:53.7892
100,0.07650,0.02595,06:00:34.2009
101,0.06800,0.02743,06:01:06.6732
