0,0.88350,1.00000,02:52:44.5320
1,0.88350,1.00000,02:53:03.7927
2,0.88300,1.00000,02:54:01.0356
3,0.88300,1.00000,02:54:35.8999
4,0.88300,1.00000,02:54:53.2862
5,0.88300,1.00000,02:55:53.3835
6,0.88350,1.00000,02:57:07.0676
7,0.88350,1.00000,02:57:27.1319
8,0.88350,1.00000,02:57:45.2436
9,0.88350,1.00000,02:58:56.2388
10,0.88350,1.00000,02:59:11.9343
11,0.88250,1.00000,03:00:18.8270
12,0.88250,1.00000,03:01:44.1493
13,0.88200,1.00000,03:02:49.7796
14,0.88100,1.00000,03:03:58.1105
15,0.88100,1.00000,03:05:07.9475
16,0.88000,1.00000,03:05:57.6834
17,0.88000,1.00000,03:07:06.4450
18,0.87100,1.00000,03:08:47.7482
19,0.85800,1.00000,03:09:56.0956
20,0.84950,1.00000,03:11:05.5172
21,0.84950,1.00000,03:14:15.6964
22,0.84950,1.00000,03:15:14.8563
23,0.82950,1.00000,03:16:33.9400
24,0.82450,1.00000,03:17:39.7940
25,0.78500,1.00000,03:18:52.9039
26,0.78500,1.00000,03:19:19.6897
27,0.74450,1.00000,03:20:23.1506
28,0.71450,1.00000,03:21:32.0161
29,0.63950,0.99926,03:22:44.6588
30,0.62100,0.99778,03:25:50.7180
31,0.59800,0.99778,03:26:46.9712
32,0.48700,1.00000,03:27:51.0066
33,0.57100,0.94218,03:28:56.5645
34,0.40800,1.00000,03:31:55.0497
35,0.37450,1.00000,03:32:43.2050
36,0.34500,1.00000,03:33:45.7270
37,0.36250,0.99926,03:34:43.1416
38,0.43250,0.96294,03:35:40.1108
39,0.40050,0.78947,03:36:54.2007
40,0.52550,1.00000,03:37:49.0099
41,0.48550,1.00000,03:38:40.9867
42,0.35550,1.00000,03:39:39.6390
43,0.29550,1.00000,03:40:42.2619
44,0.31000,1.00000,03:41:39.6580
45,0.31250,1.00000,03:42:40.1127
46,0.37300,0.99555,03:43:47.1196
47,0.33400,1.00000,03:44:42.2150
48,0.30100,1.00000,03:45:30.6016
49,0.34850,0.42254,03:46:34.1655
50,0.79450,1.00000,03:47:44.6518
51,0.68850,1.00000,03:49:00.5853
52,0.65550,1.00000,03:50:15.0411
53,0.65550,1.00000,03:51:01.6414
54,0.65550,1.00000,03:51:27.3716
55,0.65550,1.00000,03:51:45.8952
56,0.65550,1.00000,03:52:43.1343
57,0.63700,1.00000,03:53:54.9211
58,0.50300,1.00000,03:54:55.7049
59,0.46550,1.00000,03:55:53.4521
60,0.40100,1.00000,03:56:52.4433
61,0.32650,1.00000,03:59:37.0627
62,0.36200,1.00000,04:00:29.8760
63,0.32650,1.00000,04:01:30.2675
64,0.30350,1.00000,04:02:24.1118
65,0.29350,1.00000,04:03:19.6832
66,0.29800,1.00000,04:04:19.3211
67,0.27900,1.00000,04:05:17.2411
68,0.28000,1.00000,04:06:11.2399
69,0.25500,1.00000,04:07:03.2594
70,0.27550,1.00000,04:07:56.8443
71,0.37350,0.99926,04:09:08.3544
72,0.32250,0.67902,04:10:14.2561
73,0.59450,1.00000,04:12:47.1404
74,0.54550,1.00000,04:15:05.0478
75,0.52700,1.00000,04:15:52.6833
76,0.46500,1.00000,04:19:04.8560
77,0.46500,1.00000,04:19:30.1654
78,0.32800,1.00000,04:21:47.3642
79,0.26900,1.00000,04:22:59.4796
80,0.26200,1.00000,04:25:54.5278
81,0.26350,1.00000,04:26:43.6542
82,0.30400,1.00000,04:27:41.0086
83,0.35200,1.00000,04:28:58.6221
84,0.27750,1.00000,04:30:03.4624
85,0.19700,0.56042,04:31:08.5285
86,0.54000,1.00000,04:32:08.6896
87,0.48600,1.00000,04:33:07.4815
88,0.30750,1.00000,04:35:59.3350
89,0.28500,1.00000,04:38:36.7839
90,0.28050,1.00000,04:39:27.2000
91,0.30500,1.00000,04:40:27.1802
92,0.32650,1.00000,04:43:22.9543
93,0.28150,0.99778,04:44:16.6965
94,0.25550,0.34766,04:45:07.9245
95,0.71400,1.00000,04:46:11.0237
96,0.71400,1.00000,04:46:33.9068
97,0.60200,1.00000,04:47:45.5814
98,0.59050,1.00000,04:48:34.5399
99,0.59050,1.00000,04:49:22.3347
100,0.38900,1.00000,04:52:26.0892
101,0.30850,1.00000,04:53:29.0430
