0,0.58050,0.00222,07:24:41.4371
1,0.51250,1.00000,07:26:19.6397
2,0.56650,1.00000,07:27:47.1083
3,0.45150,1.00000,07:29:14.1378
4,0.39800,0.99852,07:30:20.3882
5,0.59500,0.99778,07:31:39.4318
6,0.41200,0.05337,07:33:15.2556
7,0.37800,0.14900,07:34:40.2907
8,0.38400,0.02224,07:36:01.4979
9,0.30700,0.15641,07:37:26.3367
10,0.25750,0.04670,07:38:36.6693
11,0.24300,0.03706,07:39:43.0297
12,0.21600,0.06746,07:40:43.8103
13,0.14900,0.04893,07:41:52.5560
14,0.15250,0.11638,07:42:45.3953
15,0.13650,0.06227,07:43:50.5508
16,0.16700,0.06968,07:44:56.2845
17,0.13600,0.05337,07:45:56.6531
18,0.12400,0.03113,07:46:45.1703
19,0.14700,0.02817,07:47:51.3162
20,0.16850,0.02743,07:48:49.6653
21,0.11950,0.05486,07:49:54.9514
22,0.12500,0.03336,07:50:54.7464
23,0.19000,0.07784,07:51:51.9045
24,0.20450,0.05486,07:52:57.0042
25,0.11850,0.02595,07:54:05.7265
26,0.13000,0.08821,07:55:02.6644
27,0.13700,0.03855,07:56:05.8496
28,0.10650,0.03336,07:57:18.6342
29,0.13150,0.20608,07:59:00.6306
30,0.10450,0.03262,07:59:50.1249
31,0.08400,0.03113,08:00:36.2820
32,0.09750,0.12083,08:01:31.9804
33,0.08000,0.10378,08:02:32.2627
34,0.08900,0.02891,08:03:15.4364
35,0.09200,0.01557,08:04:13.8145
36,0.08400,0.03039,08:05:01.3822
37,0.07600,0.03558,08:05:55.9817
38,0.07400,0.03188,08:06:46.4671
39,0.10300,0.07487,08:07:40.2760
40,0.12400,0.18013,08:08:32.9305
41,0.16000,0.02150,08:09:40.3110
42,0.13950,0.03706,08:10:39.5167
43,0.10250,0.13417,08:11:51.5665
44,0.07450,0.02965,08:12:43.5999
45,0.07950,0.02446,08:13:27.6651
46,0.09950,0.02817,08:14:12.8158
47,0.19400,0.47665,08:15:18.2222
48,0.11500,0.03855,08:16:20.5420
49,0.09800,0.13343,08:17:14.1259
50,0.08250,0.03632,08:17:56.8776
51,0.08250,0.03706,08:18:49.8000
52,0.07900,0.06375,08:19:46.9377
53,0.08700,0.07191,08:20:42.7881
54,0.12650,0.09785,08:21:47.8669
55,0.15100,0.01631,08:22:44.4578
56,0.08750,0.10304,08:23:42.9670
57,0.08100,0.07858,08:24:48.1070
58,0.07550,0.01927,08:25:45.5037
59,0.08700,0.04448,08:26:38.3307
60,0.11350,0.08821,08:27:30.1099
61,0.15050,0.03039,08:28:32.4108
62,0.10500,0.03188,08:29:28.0929
63,0.11250,0.09266,08:31:07.7594
64,0.07500,0.03262,08:32:06.7802
65,0.08850,0.08821,08:33:02.3875
66,0.08050,0.07042,08:33:58.2017
67,0.08000,0.04151,08:34:42.5595
68,0.08750,0.02743,08:35:30.1262
69,0.09050,0.02001,08:36:26.1621
70,0.09450,0.05263,08:37:25.7634
71,0.07000,0.01927,08:38:09.5213
72,0.11500,0.40326,08:38:57.9089
73,0.13500,0.00815,08:39:50.8460
74,0.20650,0.92958,08:40:54.4092
75,0.22750,0.00148,08:42:05.2899
76,0.13700,0.05560,08:42:55.2428
77,0.09900,0.02446,08:43:53.0971
78,0.08500,0.02595,08:44:52.6236
79,0.07500,0.02595,08:45:41.3094
80,0.08450,0.05486,08:46:31.8889
81,0.09900,0.05115,08:47:21.0514
82,0.10250,0.11490,08:48:21.0887
83,0.12100,0.05930,08:49:10.4467
84,0.13900,0.05708,08:50:03.1355
85,0.11950,0.02446,08:51:12.6430
86,0.08950,0.02743,08:52:13.9794
87,0.08650,0.01408,08:53:04.0717
88,0.07350,0.05115,08:54:03.7544
89,0.07600,0.02743,08:55:01.7081
90,0.08150,0.02446,08:55:50.1256
91,0.07500,0.02372,08:56:41.6896
92,0.07750,0.03632,08:57:41.3938
93,0.08050,0.05115,08:58:40.5791
94,0.08450,0.04818,08:59:25.8930
95,0.07700,0.02446,09:00:19.3290
96,0.07600,0.03632,09:01:25.0387
97,0.10100,0.13491,09:02:06.7341
98,0.07600,0.03484,09:03:03.4202
99,0.09400,0.07265,09:03:56.8162
100,0.08450,0.06153,09:04:46.9302
101,0.09500,0.01557,09:05:43.4279
