0,0.88200,1.00000,00:45:24.1628
1,0.87950,1.00000,00:46:40.7900
2,0.86250,1.00000,00:47:58.9350
3,0.85650,1.00000,00:49:04.7979
4,0.85400,1.00000,00:50:08.5374
5,0.82850,1.00000,00:51:31.6239
6,0.80700,1.00000,00:52:32.7240
7,0.77250,1.00000,00:53:43.6270
8,0.67300,1.00000,00:55:12.3841
9,0.69450,0.97035,00:56:23.4676
10,0.52300,1.00000,00:57:42.6082
11,0.44350,0.72202,00:58:45.1585
12,0.70150,1.00000,01:00:03.9741
13,0.46550,1.00000,01:01:11.5972
14,0.35100,1.00000,01:02:14.3835
15,0.36350,1.00000,01:03:03.5012
16,0.40100,1.00000,01:04:12.8563
17,0.56750,1.00000,01:05:45.1277
18,0.46050,0.99407,01:06:54.4160
19,0.44050,1.00000,01:07:55.3880
20,0.35450,0.00890,01:09:25.0777
21,0.76300,1.00000,01:10:47.1707
22,0.70350,1.00000,01:11:56.3919
23,0.48700,1.00000,01:13:07.3452
24,0.42850,1.00000,01:14:11.5753
25,0.34950,1.00000,01:15:21.9086
26,0.30700,1.00000,01:16:20.3665
27,0.29350,1.00000,01:17:22.1749
28,0.28200,1.00000,01:18:23.5197
29,0.44050,1.00000,01:19:20.4894
30,0.32950,1.00000,01:20:32.4621
31,0.33550,1.00000,01:21:29.1323
32,0.31600,1.00000,01:22:26.3938
33,0.32350,1.00000,01:23:32.1439
34,0.29850,1.00000,01:24:12.2257
35,0.31700,1.00000,01:25:22.1306
36,0.27550,0.81394,01:26:29.0656
37,0.42150,1.00000,01:27:28.6939
38,0.32700,1.00000,01:28:21.5067
39,0.26900,1.00000,01:29:33.3444
40,0.27300,1.00000,01:30:28.7542
41,0.27100,0.99852,01:31:26.3400
42,0.19500,0.00667,01:32:55.8623
43,0.29900,1.00000,01:33:52.4840
44,0.22350,1.00000,01:34:56.1942
45,0.14750,0.01631,01:35:47.1679
46,0.38550,1.00000,01:36:51.7113
47,0.21250,1.00000,01:38:06.7222
48,0.23150,1.00000,01:38:49.5801
49,0.16150,0.32617,01:39:31.8132
50,0.26200,1.00000,01:40:34.7682
51,0.15450,0.09044,01:41:50.4266
52,0.26650,1.00000,01:42:56.0323
53,0.28650,0.25500,01:43:52.6285
54,0.82100,1.00000,01:44:55.8812
55,0.80450,1.00000,01:46:05.6686
56,0.76700,1.00000,01:47:21.1731
57,0.70550,1.00000,01:48:55.1906
58,0.57100,1.00000,01:50:14.9223
59,0.38300,1.00000,01:51:18.5240
60,0.30750,1.00000,01:52:23.6783
61,0.25250,1.00000,01:53:16.9734
62,0.24850,1.00000,01:54:15.9671
63,0.26200,1.00000,01:55:21.6144
64,0.31550,1.00000,01:56:32.2401
65,0.26350,1.00000,01:57:42.4121
66,0.24950,1.00000,01:58:36.8980
67,0.23850,1.00000,01:59:34.1023
68,0.22950,1.00000,02:00:08.2233
69,0.23550,1.00000,02:01:03.4632
70,0.24750,1.00000,02:01:57.2110
71,0.35250,1.00000,02:03:03.1937
72,0.25450,1.00000,02:03:58.8695
73,0.24400,0.98666,02:04:55.5694
74,0.29500,0.99852,02:06:03.5909
75,0.16750,0.05486,02:07:00.6099
76,0.60650,1.00000,02:08:03.0735
77,0.50550,1.00000,02:09:03.4589
78,0.42200,1.00000,02:10:04.3402
79,0.30500,1.00000,02:11:02.6894
80,0.24250,1.00000,02:13:48.0702
81,0.23100,1.00000,02:16:22.6583
82,0.22800,1.00000,02:18:59.0950
83,0.22500,1.00000,02:19:56.5223
84,0.22450,1.00000,02:22:41.7209
85,0.22800,1.00000,02:23:36.4097
86,0.26200,1.00000,02:24:41.0595
87,0.18150,0.15122,02:25:34.6433
88,0.33550,1.00000,02:26:34.5294
89,0.25200,0.99703,02:27:41.5100
90,0.11950,0.00964,02:28:39.5809
91,0.23800,1.00000,02:29:20.5924
92,0.22400,1.00000,02:30:10.6363
93,0.11600,0.06894,02:30:56.2630
94,0.27950,0.99926,02:31:49.9919
95,0.10550,0.04670,02:32:55.0776
96,0.60050,1.00000,02:33:48.3233
97,0.46700,1.00000,02:34:42.5791
98,0.36450,1.00000,02:35:55.5497
99,0.30950,1.00000,02:36:37.3866
100,0.26200,1.00000,02:39:25.1394
101,0.22400,1.00000,02:40:14.8169
