0,0.34400,0.00445,06:31:07.5515
1,0.58750,1.00000,06:32:30.9699
2,0.53500,0.89177,06:33:53.8704
3,0.50550,0.00222,06:35:16.5847
4,0.50300,0.99926,06:36:35.6272
5,0.56150,0.99852,06:38:02.2181
6,0.44250,0.00148,06:39:34.9947
7,0.40050,0.99852,06:41:08.4719
8,0.31650,0.32691,06:42:19.4540
9,0.25700,0.05263,06:43:30.0335
10,0.19350,0.07487,06:44:38.0535
11,0.21050,0.10823,06:45:42.3349
12,0.13000,0.05041,06:46:46.1119
13,0.14150,0.05189,06:47:41.2499
14,0.10500,0.06968,06:48:37.3609
15,0.11250,0.06597,06:49:19.1594
16,0.09700,0.06301,06:50:14.6436
17,0.09800,0.08525,06:51:08.2388
18,0.10250,0.05411,06:51:52.2245
19,0.12200,0.10897,06:52:37.3288
20,0.11950,0.10675,06:53:33.3802
21,0.12550,0.11935,06:54:17.6191
22,0.08650,0.06301,06:55:02.2629
23,0.10250,0.05930,06:56:04.6312
24,0.12450,0.12231,06:56:49.6670
25,0.10450,0.06894,06:57:48.7636
26,0.08050,0.03929,06:58:29.7329
27,0.10100,0.06375,06:59:26.3204
28,0.12700,0.06449,07:00:21.5838
29,0.18400,0.06449,07:01:17.4223
30,0.13900,0.04818,07:02:05.5333
31,0.10200,0.04077,07:03:00.0329
32,0.08900,0.04077,07:04:00.7105
33,0.09850,0.04893,07:04:50.1128
34,0.11750,0.08821,07:05:40.2793
35,0.08500,0.03262,07:06:38.4957
36,0.07900,0.05115,07:07:23.3215
37,0.08650,0.11787,07:08:09.5487
38,0.09000,0.05486,07:09:07.6525
39,0.09050,0.05263,07:10:08.4848
40,0.10650,0.06894,07:10:52.8423
41,0.09950,0.03781,07:11:47.8220
42,0.12000,0.04893,07:12:40.0876
43,0.08700,0.03336,07:13:30.5357
44,0.07650,0.03336,07:14:19.1509
45,0.09850,0.10082,07:15:08.1554
46,0.12350,0.03781,07:15:56.5683
47,0.06900,0.04151,07:16:43.0362
48,0.09000,0.05263,07:17:31.6425
49,0.09700,0.08970,07:18:21.7645
50,0.11250,0.04893,07:19:14.8644
51,0.15550,0.04522,07:20:08.4949
52,0.07850,0.04670,07:21:02.5589
53,0.08200,0.04225,07:21:39.7139
54,0.07750,0.03262,07:22:26.5881
55,0.08400,0.04744,07:23:10.2618
56,0.11000,0.05263,07:23:52.7888
57,0.11250,0.06227,07:24:43.3636
58,0.10250,0.06746,07:25:29.4386
59,0.08600,0.03039,07:26:17.6586
60,0.07850,0.03706,07:27:04.6380
61,0.09950,0.04299,07:27:46.7201
62,0.09250,0.04522,07:28:37.7169
63,0.08100,0.02817,07:29:19.3816
64,0.07100,0.05337,07:29:59.0003
65,0.07500,0.05560,07:30:38.2975
66,0.07300,0.05856,07:31:19.4047
67,0.06850,0.02965,07:32:09.6811
68,0.07550,0.04225,07:32:59.0004
69,0.06900,0.03262,07:33:42.9412
70,0.09300,0.04299,07:34:27.3962
71,0.07550,0.05930,07:35:21.2112
72,0.09600,0.03336,07:36:09.8423
73,0.09850,0.05411,07:37:06.5010
74,0.15350,0.02520,07:38:03.5619
75,0.17300,0.02298,07:39:01.5177
76,0.17000,0.04670,07:40:00.0495
77,0.13400,0.02372,07:41:00.5096
78,0.10850,0.02817,07:41:42.4626
79,0.07950,0.03706,07:42:31.7949
80,0.08200,0.02817,07:43:20.3248
81,0.09450,0.04299,07:44:05.4780
82,0.10950,0.04151,07:44:55.4468
83,0.16700,0.02595,07:45:44.2147
84,0.15300,0.05337,07:46:42.8610
85,0.09150,0.01927,07:47:49.1736
86,0.07900,0.02891,07:48:35.2295
87,0.08000,0.10600,07:49:23.7026
88,0.09500,0.03262,07:50:12.6236
89,0.07550,0.03781,07:50:58.2764
90,0.08550,0.05708,07:51:45.9203
91,0.09350,0.05115,07:52:30.5137
92,0.09350,0.06449,07:53:13.7576
93,0.15450,0.04522,07:53:59.1905
94,0.13650,0.02743,07:54:53.2446
95,0.08300,0.03262,07:55:39.8463
96,0.07500,0.02001,07:56:32.3208
97,0.06700,0.02446,07:57:14.6056
98,0.09150,0.04225,07:57:57.6689
99,0.06600,0.03039,07:58:39.5609
100,0.08100,0.02669,07:59:27.5607
101,0.08700,0.02965,08:00:13.2674
