0,0.72500,0.00000,09:23:25.8201
1,0.45950,1.00000,09:24:58.2667
2,0.39850,1.00000,09:26:18.2725
3,0.47350,0.99852,09:27:40.9509
4,0.59200,0.99852,09:29:06.2817
5,0.58450,0.96664,09:30:27.6061
6,0.38300,0.01927,09:31:57.9187
7,0.33550,0.05189,09:33:29.7604
8,0.32350,0.15271,09:35:05.1502
9,0.19750,0.04596,09:36:23.0731
10,0.21700,0.24092,09:37:34.4438
11,0.30700,0.11045,09:38:34.6641
12,0.27650,0.07265,09:39:41.3530
13,0.26350,0.11861,09:40:50.8224
14,0.16400,0.05708,09:41:47.0509
15,0.13750,0.14752,09:42:44.0407
16,0.12000,0.02817,09:43:54.6601
17,0.10900,0.06449,09:44:51.6984
18,0.10050,0.07116,09:45:46.4764
19,0.12250,0.06301,09:46:46.3878
20,0.09850,0.06301,09:47:45.9153
21,0.12450,0.05337,09:48:34.4586
22,0.13550,0.08080,09:49:44.0860
23,0.17850,0.04670,09:50:43.5594
24,0.08750,0.05708,09:51:34.4330
25,0.13850,0.14307,09:52:29.4948
26,0.22100,0.03336,09:53:25.6996
27,0.19200,0.03410,09:54:39.5233
28,0.15400,0.05189,09:55:44.5195
29,0.14400,0.04522,09:56:50.2514
30,0.15500,0.05411,09:57:47.6396
31,0.11600,0.06523,09:58:55.1723
32,0.12000,0.05708,09:59:55.7813
33,0.10150,0.04299,10:00:38.1080
34,0.10150,0.16457,10:01:21.6834
35,0.09250,0.05041,10:02:15.7929
36,0.09550,0.05856,10:03:11.3152
37,0.09700,0.04299,10:04:12.6482
38,0.09600,0.04299,10:05:07.4848
39,0.08150,0.03855,10:06:03.1223
40,0.08150,0.04225,10:06:48.0551
41,0.08550,0.04003,10:07:31.2577
42,0.09100,0.15419,10:08:35.0989
43,0.09100,0.08006,10:09:16.6946
44,0.08000,0.06375,10:10:14.9983
45,0.08750,0.05782,10:11:03.7205
46,0.08150,0.04003,10:11:59.4704
47,0.08250,0.05560,10:12:56.2841
48,0.07750,0.04818,10:13:43.7210
49,0.08300,0.04967,10:14:34.7578
50,0.08750,0.06227,10:15:33.8296
51,0.08950,0.05041,10:16:36.5933
52,0.08000,0.03558,10:17:28.9027
53,0.09300,0.07561,10:18:22.5634
54,0.08850,0.05782,10:19:10.6778
55,0.08650,0.04893,10:20:01.1469
56,0.12200,0.05856,10:20:55.6336
57,0.10900,0.04522,10:22:03.2891
58,0.08150,0.04967,10:22:49.7214
59,0.08450,0.02298,10:23:52.5669
60,0.07900,0.02595,10:24:42.8164
61,0.08600,0.03410,10:25:41.6943
62,0.08350,0.03336,10:26:25.0683
63,0.08250,0.03781,10:27:08.7302
64,0.13450,0.09192,10:27:58.2739
65,0.10750,0.02669,10:28:44.0256
66,0.14900,0.04893,10:29:39.9405
67,0.23350,0.06004,10:30:37.6815
68,0.19100,0.18532,10:31:49.1742
69,0.14650,0.01038,10:32:56.1927
70,0.10950,0.04448,10:33:54.5611
71,0.09600,0.02743,10:34:40.3665
72,0.09650,0.04818,10:35:32.5300
73,0.08750,0.02891,10:36:27.1261
74,0.08700,0.02446,10:37:16.8233
75,0.07900,0.02520,10:38:07.5703
76,0.09250,0.03706,10:39:00.6790
77,0.08300,0.03188,10:39:42.8600
78,0.08300,0.06227,10:40:27.8157
79,0.09500,0.05930,10:41:10.8147
80,0.09800,0.04967,10:42:12.3156
81,0.10350,0.06894,10:43:02.7671
82,0.09700,0.03262,10:43:48.1779
83,0.07600,0.02298,10:44:41.9912
84,0.08950,0.03262,10:45:25.4314
85,0.08750,0.05411,10:48:36.8085
86,0.07550,0.03781,10:49:20.9959
87,0.07850,0.04374,10:50:23.6365
88,0.09050,0.04077,10:51:14.0573
89,0.08750,0.05634,10:52:10.7570
90,0.07900,0.06449,10:53:06.3333
91,0.07300,0.05930,10:53:59.7291
92,0.07850,0.04596,10:54:43.8445
93,0.08250,0.04374,10:55:39.5033
94,0.08850,0.02743,10:56:28.2326
95,0.08100,0.02224,10:57:14.8827
96,0.07400,0.03336,10:57:56.1997
97,0.09750,0.02669,10:58:45.7884
98,0.15200,0.07116,10:59:35.4890
99,0.13150,0.02446,11:00:27.9637
100,0.09050,0.04893,11:01:24.5454
101,0.09650,0.02372,11:02:14.1316
