0,0.30750,00:59:48.2418
1,0.61450,00:59:59.8562
2,0.42800,01:00:12.4787
3,0.48250,01:00:23.6248
4,0.64600,01:00:34.4641
5,0.54350,01:00:48.5303
6,0.44750,01:00:59.9706
7,0.34700,01:01:11.3603
8,0.33150,01:01:22.7783
9,0.32550,01:01:33.9131
10,0.30400,01:01:45.1893
11,0.24350,01:01:56.2964
12,0.18250,01:02:06.4903
13,0.21350,01:02:17.3719
14,0.13850,01:02:28.2279
15,0.13500,01:02:39.0204
16,0.19200,01:02:50.2840
17,0.19350,01:03:01.2693
18,0.21700,01:03:15.5699
19,0.21150,01:03:27.7957
20,0.17050,01:03:38.4333
21,0.10950,01:03:48.9847
22,0.09150,01:04:00.4965
23,0.09200,01:04:10.6384
24,0.09350,01:04:20.7473
25,0.10000,01:04:31.6653
26,0.09200,01:04:43.0449
27,0.11900,01:04:54.2187
28,0.17850,01:05:04.5131
29,0.16750,01:05:16.1028
30,0.11000,01:05:26.3518
31,0.10800,01:05:36.0939
32,0.11800,01:05:46.1692
33,0.09350,01:05:55.9774
34,0.11400,01:06:06.4471
35,0.09350,01:06:17.2974
36,0.09800,01:06:28.0123
37,0.08900,01:06:38.0300
38,0.10550,01:06:47.6184
39,0.09300,01:06:56.9582
40,0.09600,01:07:06.5675
41,0.10200,01:07:17.6199
42,0.08850,01:07:28.3610
43,0.08650,01:07:38.6226
44,0.08500,01:07:48.3654
45,0.10550,01:07:58.0513
46,0.10950,01:08:08.3892
47,0.12000,01:08:18.6491
48,0.10350,01:08:28.9530
49,0.10800,01:08:39.3399
50,0.09500,01:08:50.0069
51,0.07650,01:08:59.3999
52,0.07600,01:09:09.7982
53,0.09900,01:09:19.4994
54,0.09650,01:09:29.5848
55,0.09850,01:09:39.4759
56,0.08600,01:09:49.6992
57,0.09600,01:09:59.9354
58,0.11650,01:10:10.3617
59,0.13700,01:10:21.9113
60,0.11250,01:10:33.4069
61,0.13800,01:10:44.3777
62,0.12750,01:10:55.0750
63,0.13000,01:11:05.7428
64,0.13700,01:11:16.3318
65,0.19250,01:11:27.1012
66,0.20350,01:11:37.9456
67,0.15900,01:11:48.5354
68,0.08500,01:11:59.3571
69,0.08400,01:12:09.4412
70,0.09200,01:12:19.1253
71,0.08500,01:12:30.1294
72,0.08000,01:12:40.7858
73,0.07800,01:12:56.0033
74,0.08050,01:13:05.4274
75,0.07650,01:13:15.3138
76,0.08150,01:13:25.1157
77,0.12200,01:13:35.5062
78,0.13750,01:13:46.7430
79,0.10350,01:13:57.7409
80,0.16250,01:14:08.8734
81,0.13950,01:14:19.7547
82,0.09800,01:14:30.4961
83,0.09000,01:14:40.3605
84,0.07500,01:14:50.8485
85,0.09500,01:15:00.4929
86,0.08650,01:15:10.8771
87,0.08300,01:15:21.6743
88,0.09250,01:15:31.2955
89,0.07050,01:15:41.3527
90,0.09150,01:15:51.1795
91,0.09450,01:16:00.6297
92,0.08100,01:16:11.0289
93,0.08650,01:16:20.4004
94,0.07550,01:16:30.4079
95,0.07100,01:16:40.7796
96,0.07250,01:16:50.8305
97,0.13900,01:17:00.8943
98,0.19100,01:17:10.9407
99,0.15050,01:17:21.9610
100,0.09400,01:17:32.1984
101,0.08000,01:17:42.1017
