0,0.63800,23:53:32.4174
1,0.51100,23:58:34.3558
2,0.55700,00:01:17.9155
3,0.65550,00:04:36.8208
4,0.47000,00:08:18.7523
5,0.48450,00:11:40.1020
6,0.46250,00:15:00.3771
7,0.57500,00:18:31.8517
8,0.29750,00:21:54.1383
9,0.25950,00:26:25.8348
10,0.26550,00:30:48.7850
11,0.23100,00:32:29.9375
12,0.22850,00:33:52.4689
13,0.22350,00:35:35.6892
14,0.18650,00:39:57.6438
15,0.14700,00:42:19.4451
16,0.12650,00:46:19.8738
17,0.13050,00:50:22.0792
18,0.13450,00:54:21.0600
19,0.11300,00:56:28.8993
20,0.11050,00:58:10.9614
21,0.10600,01:02:04.4721
22,0.10750,01:03:56.4088
23,0.10400,01:05:32.2931
24,0.10450,01:07:29.7568
25,0.10950,01:09:26.2690
26,0.10050,01:12:38.7329
27,0.10800,01:14:17.8445
28,0.10000,01:16:14.8760
29,0.10400,01:17:59.5531
30,0.09150,01:19:46.7913
31,0.09750,01:21:17.2922
32,0.10050,01:25:13.3109
33,0.10050,01:29:13.6080
34,0.09800,01:30:59.1836
35,0.09650,01:32:37.2689
36,0.09300,01:34:21.1054
37,0.09300,01:35:19.7527
38,0.09300,01:36:11.2313
39,0.09150,01:39:57.3348
40,0.08950,01:43:50.9002
41,0.10650,01:47:45.8920
42,0.10250,01:49:39.8574
43,0.12350,01:51:31.5147
44,0.13350,01:53:27.6528
45,0.16900,01:57:26.4759
46,0.10900,01:58:42.3479
47,0.08700,02:00:14.4262
48,0.09200,02:04:03.2359
49,0.08800,02:07:50.4155
50,0.09950,02:11:02.9068
51,0.08050,02:12:48.8962
52,0.09350,02:16:52.2749
53,0.08550,02:18:36.9199
54,0.08200,02:20:02.5720
55,0.08850,02:24:05.3623
56,0.08850,02:25:03.0319
57,0.08450,02:28:54.2070
58,0.08750,02:30:31.1609
59,0.09350,02:34:42.5922
60,0.08800,02:36:00.6581
61,0.08500,02:40:17.1269
62,0.08300,02:44:08.2682
63,0.08300,02:47:53.9860
64,0.15950,02:49:42.1672
65,0.17350,02:53:59.3811
66,0.17150,02:56:07.2299
67,0.10500,02:58:09.7085
68,0.09500,02:59:20.6369
69,0.08350,03:00:39.6991
70,0.07700,03:04:32.5538
71,0.07850,03:08:18.1899
72,0.07950,03:12:04.6786
73,0.08000,03:16:08.9204
74,0.08250,03:20:18.0402
75,0.07900,03:22:09.7037
76,0.07750,03:23:56.1475
77,0.07650,03:27:44.3962
78,0.07700,03:31:51.9342
79,0.07700,03:32:45.6679
80,0.07400,03:36:36.9538
81,0.08050,03:38:11.1945
82,0.07850,03:42:15.9423
83,0.07750,03:43:49.2613
84,0.07450,03:47:57.3025
85,0.08050,03:51:51.4235
86,0.07000,03:53:34.0714
87,0.07050,03:55:24.9831
88,0.07400,03:57:06.5076
89,0.07150,04:00:51.3030
90,0.07300,04:04:57.6856
91,0.07050,04:06:57.6736
92,0.07250,04:10:57.6958
93,0.07650,04:12:30.5096
94,0.06800,04:14:03.7797
95,0.06800,04:15:01.1152
96,0.06800,04:15:57.1350
97,0.07050,04:17:51.4138
98,0.07050,04:18:53.9317
99,0.07050,04:22:39.0555
100,0.07000,04:26:28.3835
101,0.06800,04:30:21.3967
