0,0.63800,07:07:30.5486
1,0.50150,07:10:20.8013
2,0.58550,07:15:17.1565
3,0.47050,07:18:46.3589
4,0.58000,07:22:17.9032
5,0.47300,07:25:06.4953
6,0.47950,07:28:40.1714
7,0.44000,07:32:20.8078
8,0.35250,07:34:39.3781
9,0.18500,07:39:22.6941
10,0.12550,07:41:16.9575
11,0.12900,07:42:40.5827
12,0.12300,07:46:43.8382
13,0.11900,07:48:02.1488
14,0.12350,07:50:04.2793
15,0.09950,07:51:56.0626
16,0.10400,07:53:22.5256
17,0.11500,07:55:22.1225
18,0.10350,07:59:24.3590
19,0.10600,08:03:25.4266
20,0.10600,08:04:21.4561
21,0.10500,08:08:30.2810
22,0.10500,08:10:31.9283
23,0.10250,08:12:21.9078
24,0.10750,08:13:50.2442
25,0.09850,08:16:04.8327
26,0.09600,08:20:17.5327
27,0.10200,08:22:16.3198
28,0.11600,08:26:23.8869
29,0.17350,08:28:23.1402
30,0.18150,08:32:34.6832
31,0.16600,08:34:51.8179
32,0.10700,08:37:10.2827
33,0.09400,08:41:11.8831
34,0.09900,08:43:18.5524
35,0.09900,08:44:20.2945
36,0.08800,08:45:52.2397
37,0.08800,08:49:52.5830
38,0.08600,08:51:45.8028
39,0.08600,08:52:33.1410
40,0.08300,08:55:22.8077
41,0.08750,08:57:13.6271
42,0.08950,09:01:03.4240
43,0.08450,09:02:36.0242
44,0.08200,09:06:36.0272
45,0.08200,09:07:31.3991
46,0.08150,09:11:32.2862
47,0.09900,09:15:31.2043
48,0.08850,09:17:19.1702
49,0.09000,09:19:07.5571
50,0.08950,09:21:01.1045
51,0.08650,09:22:33.5873
52,0.09900,09:25:35.3226
53,0.08900,09:29:43.1561
54,0.08900,09:30:37.2033
55,0.09400,09:32:37.8226
56,0.08550,09:34:40.9253
57,0.08500,09:36:34.1997
58,0.09450,09:38:11.4663
59,0.09250,09:40:04.0203
60,0.09200,09:43:55.9459
61,0.09500,09:45:53.1561
62,0.09050,09:47:22.6425
63,0.08400,09:49:07.3510
64,0.07800,09:51:14.5908
65,0.08050,09:52:47.6154
66,0.08000,09:53:54.6278
67,0.08000,09:54:57.3976
68,0.08550,09:56:35.4678
69,0.07900,09:58:14.3873
70,0.08150,10:00:07.4767
71,0.08050,10:04:01.4936
72,0.08550,10:08:01.6820
73,0.07950,10:09:33.8186
74,0.08300,10:11:15.8126
75,0.08650,10:15:14.0018
76,0.08200,10:19:18.2283
77,0.10800,10:21:02.8124
78,0.08700,10:24:57.3331
79,0.08500,10:26:38.2221
80,0.08400,10:29:56.1450
81,0.07900,10:34:01.6134
82,0.07050,10:38:04.2660
83,0.07850,10:39:31.0130
84,0.07850,10:39:35.2637
85,0.07850,10:40:27.2827
86,0.08800,10:44:34.3621
87,0.07100,10:46:25.8800
88,0.10250,10:50:17.4990
89,0.09100,10:51:31.9598
90,0.08600,10:55:27.9294
91,0.09450,10:59:17.2480
92,0.09450,11:00:24.5177
93,0.07200,11:01:35.1713
94,0.07600,11:05:31.6128
95,0.08550,11:07:02.8077
96,0.07850,11:10:59.7764
97,0.07200,11:12:41.8380
98,0.07500,11:16:44.8105
99,0.07950,11:20:26.0000
100,0.07500,11:24:44.8105
101,0.07950,11:28:26.0000
