0,0.29850,01:32:59.7310
1,0.69800,01:33:10.5138
2,0.55500,01:33:26.8628
3,0.45600,01:33:38.2690
4,0.51650,01:33:49.2370
5,0.59350,01:34:01.2966
6,0.41950,01:34:12.7404
7,0.39550,01:34:24.1364
8,0.33450,01:34:35.4757
9,0.35950,01:34:48.1556
10,0.26450,01:34:59.3877
11,0.21050,01:35:10.9029
12,0.20400,01:35:21.5924
13,0.21250,01:35:32.0866
14,0.19250,01:35:42.1745
15,0.11050,01:35:52.4662
16,0.12000,01:36:03.0306
17,0.11200,01:36:13.0812
18,0.10500,01:36:23.3969
19,0.09000,01:36:34.1065
20,0.08800,01:36:44.2969
21,0.10150,01:36:54.7799
22,0.08550,01:37:04.7681
23,0.08550,01:37:14.3887
24,0.09050,01:37:23.7118
25,0.09250,01:37:33.8229
26,0.08650,01:37:44.1393
27,0.13100,01:37:55.3356
28,0.11750,01:38:05.5201
29,0.09200,01:38:18.7517
30,0.07800,01:38:28.4549
31,0.07200,01:38:38.3450
32,0.07200,01:38:48.0116
33,0.07800,01:38:57.3702
34,0.13800,01:39:07.2161
35,0.20600,01:39:17.3723
36,0.17450,01:39:28.1809
37,0.08450,01:39:38.0062
38,0.07550,01:39:47.7144
39,0.08500,01:39:57.0019
40,0.07500,01:40:06.8767
41,0.08450,01:40:16.5831
42,0.08950,01:40:26.3629
43,0.21650,01:40:35.9383
44,0.22150,01:40:46.4921
45,0.23650,01:40:57.1886
46,0.23550,01:41:07.7918
47,0.15250,01:41:18.7411
48,0.10000,01:41:28.7599
49,0.10800,01:41:38.0745
50,0.08100,01:41:48.0996
51,0.07850,01:41:57.1797
52,0.07850,01:42:07.4552
53,0.07800,01:42:17.7359
54,0.10450,01:42:27.7341
55,0.09600,01:42:38.7327
56,0.08400,01:42:49.2214
57,0.07650,01:43:00.5888
58,0.08350,01:43:11.6857
59,0.07600,01:43:22.2534
60,0.07350,01:43:32.4975
61,0.07400,01:43:42.7874
62,0.06850,01:43:52.8606
63,0.08500,01:44:03.0811
64,0.08400,01:44:14.1169
65,0.07850,01:44:23.7543
66,0.07650,01:44:33.5260
67,0.09900,01:44:44.0680
68,0.10150,01:44:54.7505
69,0.15800,01:45:05.2477
70,0.15500,01:45:15.9212
71,0.11750,01:45:27.1600
72,0.10450,01:45:37.2215
73,0.12400,01:45:48.4026
74,0.11000,01:45:58.9809
75,0.11050,01:46:10.1014
76,0.14750,01:46:21.9182
77,0.11950,01:46:31.9340
78,0.16250,01:46:41.8924
79,0.17150,01:46:52.1135
80,0.21050,01:47:03.2371
81,0.16950,01:47:14.6736
82,0.16250,01:47:26.0252
83,0.14850,01:47:36.5694
84,0.11200,01:47:47.6863
85,0.08850,01:47:57.8171
86,0.07700,01:48:07.2766
87,0.06650,01:48:16.8824
88,0.08800,01:48:27.0582
89,0.08950,01:48:37.2987
90,0.10350,01:48:47.5350
91,0.07400,01:48:57.6660
92,0.08000,01:49:07.4701
93,0.07150,01:49:17.5249
94,0.08800,01:49:27.6323
95,0.07600,01:49:38.1922
96,0.07350,01:49:48.9974
97,0.06700,01:50:01.1505
98,0.08150,01:50:11.3753
99,0.07300,01:50:22.5234
100,0.08450,01:50:33.2275
101,0.06950,01:50:43.2427
